#{"t_start": 1775552256.9287066, "env_id": "RouteCurriculumAgent-v0"}
r,l,t
-69.209942,26,8.011039
-101.63165,1,10.606968
-101.321916,1,13.209302
-51.634423,1,15.91207
-100.740068,1,18.519089
-103.202486,15,22.505747
-101.648656,1,25.111087
-101.678101,1,27.806778
-102.065498,1,30.407824
-51.619709,1,32.907291
-51.659007,1,35.50617
-55.145072,2,38.914299
-101.828508,1,54.364098
