#{"t_start": 1775649070.8310869, "env_id": "RouteCurriculumAgent-v0"}
r,l,t
-51.735526,1,5.373901
-51.050511,1,7.952119
-51.660786,1,10.536292
-51.412675,1,13.036837
-51.638012,1,15.489889
-102.311199,9,18.233726
-51.917451,1,20.759466
-52.039658,1,23.224677
-52.099252,1,25.735916
