#{"t_start": 1775652900.21298, "env_id": "RouteCurriculumAgent-v0"}
r,l,t
-62.691985,6,5.869259
-51.552366,1,8.450178
-51.754779,1,11.040486
-51.857707,1,13.592368
-51.807049,1,16.178993
-51.79658,1,18.764501
-51.435354,1,21.36798
-51.261488,1,23.899391
-50.974873,1,26.508316
-101.036214,1,29.142154
-109.316149,9,31.728974
-101.834141,1,34.27072
-51.818434,1,36.852761
