#{"t_start": 1775549637.6789947, "env_id": "RouteCurriculumAgent-v0"}
r,l,t
-51.02164,1,8.372363
-51.038325,2,11.079788
-51.582628,1,13.776964
-51.225995,1,16.471339
-102.844001,5,19.478934
-51.908682,3,22.273999
-103.34152,1,24.871112
-53.678496,1,27.479785
