#{"t_start": 1775559608.1542625, "env_id": "RouteCurriculumAgent-v0"}
r,l,t
-110.06337,20,7.283077
-101.969764,1,9.781478
-99.548052,4,12.680332
-51.85029,1,15.278621
-52.597979,1,17.882159
-102.691576,1,20.480279
-54.082728,1,22.979111
-57.382441,1,25.573678
-51.751856,1,28.088625
