#{"t_start": 1775648557.3783674, "env_id": "RouteCurriculumAgent-v0"}
r,l,t
-51.426247,1,5.512089
-52.890607,13,8.281304
-50.923813,1,10.837791
-100.909822,1,13.384278
-51.691106,1,15.886956
-51.681311,1,18.397246
-51.628786,1,20.915363
-148.671481,66,24.080119
-51.090056,1,26.565605
-51.653197,1,29.085568
-51.629132,1,31.561083
