#{"t_start": 1775560007.2842166, "env_id": "RouteCurriculumAgent-v0"}
r,l,t
-52.026585,2,5.455938
-51.596503,1,8.154302
-52.280645,4,10.956093
-101.674807,1,13.457324
-56.539025,5,16.467219
-57.438327,4,19.357796
54.353492,2,22.056065
